Comunidades y Ciudades Autónomas;Grupos ECOICOP;Tipo de dato;Periodo;Total
04 Balears, Illes;01 Alimentos y bebidas no alcohólicas;Variación mensual;2024M06;0,3
04 Balears, Illes;01 Alimentos y bebidas no alcohólicas;Variación mensual;2024M05;0,2
04 Balears, Illes;01 Alimentos y bebidas no alcohólicas;Variación mensual;2024M04;0,9
04 Balears, Illes;01 Alimentos y bebidas no alcohólicas;Variación mensual;2024M03;0,7
04 Balears, Illes;01 Alimentos y bebidas no alcohólicas;Variación mensual;2024M02;-0,2
04 Balears, Illes;01 Alimentos y bebidas no alcohólicas;Variación mensual;2024M01;0,2
04 Balears, Illes;01 Alimentos y bebidas no alcohólicas;Variación anual;2024M12;2,5
04 Balears, Illes;01 Alimentos y bebidas no alcohólicas;Variación anual;2024M11;2,5
04 Balears, Illes;01 Alimentos y bebidas no alcohólicas;Variación anual;2024M10;2,3
04 Balears, Illes;01 Alimentos y bebidas no alcohólicas;Variación anual;2024M09;2,6
04 Balears, Illes;01 Alimentos y bebidas no alcohólicas;Variación anual;2024M08;2,8
04 Balears, Illes;01 Alimentos y bebidas no alcohólicas;Variación anual;2024M07;3,4
04 Balears, Illes;01 Alimentos y bebidas no alcohólicas;Variación anual;2024M06;5,7
04 Balears, Illes;01 Alimentos y bebidas no alcohólicas;Variación anual;2024M05;5,1
04 Balears, Illes;01 Alimentos y bebidas no alcohólicas;Variación anual;2024M04;5,5
04 Balears, Illes;01 Alimentos y bebidas no alcohólicas;Variación anual;2024M03;4,6
04 Balears, Illes;01 Alimentos y bebidas no alcohólicas;Variación anual;2024M02;4,9
04 Balears, Illes;01 Alimentos y bebidas no alcohólicas;Variación anual;2024M01;7,5
04 Balears, Illes;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2024M12;2,5
04 Balears, Illes;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2024M11;2,7
04 Balears, Illes;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2024M10;2,7
04 Balears, Illes;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2024M09;0,8
04 Balears, Illes;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2024M08;1,0
04 Balears, Illes;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2024M07;1,1
04 Balears, Illes;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2024M06;2,0
04 Balears, Illes;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2024M05;1,7
04 Balears, Illes;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2024M04;1,5
04 Balears, Illes;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2024M03;0,6
04 Balears, Illes;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2024M02;-0,1
04 Balears, Illes;01 Alimentos y bebidas no alcohólicas;Variación en lo que va de año;2024M01;0,2
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Índice;2024M12;118,664
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Índice;2024M11;117,599
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Índice;2024M10;117,873
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Índice;2024M09;117,210
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Índice;2024M08;116,814
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Índice;2024M07;116,168
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Índice;2024M06;116,938
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Índice;2024M05;117,550
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Índice;2024M04;117,122
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Índice;2024M03;117,070
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Índice;2024M02;117,248
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Índice;2024M01;115,818
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación mensual;2024M12;0,9
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación mensual;2024M11;-0,2
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación mensual;2024M10;0,6
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación mensual;2024M09;0,3
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación mensual;2024M08;0,6
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación mensual;2024M07;-0,7
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación mensual;2024M06;-0,5
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación mensual;2024M05;0,4
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación mensual;2024M04;0,0
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación mensual;2024M03;-0,2
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación mensual;2024M02;1,2
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación mensual;2024M01;3,0
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación anual;2024M12;5,5
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación anual;2024M11;3,4
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación anual;2024M10;3,6
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación anual;2024M09;2,9
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación anual;2024M08;3,2
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación anual;2024M07;2,7
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación anual;2024M06;3,1
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación anual;2024M05;3,5
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación anual;2024M04;3,1
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación anual;2024M03;3,0
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación anual;2024M02;4,6
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación anual;2024M01;4,5
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2024M12;5,5
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2024M11;4,5
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2024M10;4,8
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2024M09;4,2
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2024M08;3,8
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2024M07;3,3
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2024M06;4,0
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2024M05;4,5
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2024M04;4,1
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2024M03;4,1
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2024M02;4,2
04 Balears, Illes;02 Bebidas alcohólicas y tabaco;Variación en lo que va de año;2024M01;3,0
04 Balears, Illes;03 Vestido y calzado;Índice;2024M12;111,298
04 Balears, Illes;03 Vestido y calzado;Índice;2024M11;111,533
04 Balears, Illes;03 Vestido y calzado;Índice;2024M10;106,782
04 Balears, Illes;03 Vestido y calzado;Índice;2024M09;99,742
04 Balears, Illes;03 Vestido y calzado;Índice;2024M08;97,382
04 Balears, Illes;03 Vestido y calzado;Índice;2024M07;98,678
04 Balears, Illes;03 Vestido y calzado;Índice;2024M06;108,439
04 Balears, Illes;03 Vestido y calzado;Índice;2024M05;108,881
04 Balears, Illes;03 Vestido y calzado;Índice;2024M04;105,197
04 Balears, Illes;03 Vestido y calzado;Índice;2024M03;99,790
04 Balears, Illes;03 Vestido y calzado;Índice;2024M02;96,961
04 Balears, Illes;03 Vestido y calzado;Índice;2024M01;98,622
04 Balears, Illes;03 Vestido y calzado;Variación mensual;2024M12;-0,2
04 Balears, Illes;03 Vestido y calzado;Variación mensual;2024M11;4,4
04 Balears, Illes;03 Vestido y calzado;Variación mensual;2024M10;7,1
04 Balears, Illes;03 Vestido y calzado;Variación mensual;2024M09;2,4
04 Balears, Illes;03 Vestido y calzado;Variación mensual;2024M08;-1,3
04 Balears, Illes;03 Vestido y calzado;Variación mensual;2024M07;-9,0
04 Balears, Illes;03 Vestido y calzado;Variación mensual;2024M06;-0,4
04 Balears, Illes;03 Vestido y calzado;Variación mensual;2024M05;3,5
04 Balears, Illes;03 Vestido y calzado;Variación mensual;2024M04;5,4
04 Balears, Illes;03 Vestido y calzado;Variación mensual;2024M03;2,9
04 Balears, Illes;03 Vestido y calzado;Variación mensual;2024M02;-1,7
04 Balears, Illes;03 Vestido y calzado;Variación mensual;2024M01;-11,2
04 Balears, Illes;03 Vestido y calzado;Variación anual;2024M12;0,2
04 Balears, Illes;03 Vestido y calzado;Variación anual;2024M11;-0,1
04 Balears, Illes;03 Vestido y calzado;Variación anual;2024M10;-0,8
04 Balears, Illes;03 Vestido y calzado;Variación anual;2024M09;-2,0
04 Balears, Illes;03 Vestido y calzado;Variación anual;2024M08;-2,8
04 Balears, Illes;03 Vestido y calzado;Variación anual;2024M07;-2,2
04 Balears, Illes;03 Vestido y calzado;Variación anual;2024M06;-2,3
04 Balears, Illes;03 Vestido y calzado;Variación anual;2024M05;-2,6
04 Balears, Illes;03 Vestido y calzado;Variación anual;2024M04;-4,8
04 Balears, Illes;03 Vestido y calzado;Variación anual;2024M03;-3,4
04 Balears, Illes;03 Vestido y calzado;Variación anual;2024M02;-3,7
04 Balears, Illes;03 Vestido y calzado;Variación anual;2024M01;-4,1
04 Balears, Illes;03 Vestido y calzado;Variación en lo que va de año;2024M12;0,2
04 Balears, Illes;03 Vestido y calzado;Variación en lo que va de año;2024M11;0,4
04 Balears, Illes;03 Vestido y calzado;Variación en lo que va de año;2024M10;-3,8
04 Balears, Illes;03 Vestido y calzado;Variación en lo que va de año;2024M09;-10,2
04 Balears, Illes;03 Vestido y calzado;Variación en lo que va de año;2024M08;-12,3
04 Balears, Illes;03 Vestido y calzado;Variación en lo que va de año;2024M07;-11,1
04 Balears, Illes;03 Vestido y calzado;Variación en lo que va de año;2024M06;-2,3
04 Balears, Illes;03 Vestido y calzado;Variación en lo que va de año;2024M05;-1,9
04 Balears, Illes;03 Vestido y calzado;Variación en lo que va de año;2024M04;-5,3
04 Balears, Illes;03 Vestido y calzado;Variación en lo que va de año;2024M03;-10,1
04 Balears, Illes;03 Vestido y calzado;Variación en lo que va de año;2024M02;-12,7
04 Balears, Illes;03 Vestido y calzado;Variación en lo que va de año;2024M01;-11,2
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M12;108,124
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M11;107,496
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M10;105,689
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M09;105,217
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M08;105,876
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M07;105,202
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M06;107,150
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M05;106,439
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M04;105,330
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M03;104,936
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M02;102,525
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Índice;2024M01;103,968
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M12;0,6
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M11;1,7
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M10;0,4
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M09;-0,6
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M08;0,6
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M07;-1,8
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M06;0,7
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M05;1,1
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M04;0,4
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M03;2,4
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M02;-1,4
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación mensual;2024M01;3,0
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M12;7,1
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M11;7,0
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M10;3,9
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M09;2,8
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M08;4,0
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M07;3,4
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M06;5,3
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M05;5,7
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M04;4,5
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M03;2,9
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M02;-1,4
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación anual;2024M01;2,8
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M12;7,1
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M11;6,5
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M10;4,7
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M09;4,2
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M08;4,9
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M07;4,2
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M06;6,2
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M05;5,5
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M04;4,4
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M03;4,0
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M02;1,6
04 Balears, Illes;04 Vivienda, agua, electricidad, gas y otros combustibles;Variación en lo que va de año;2024M01;3,0
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M12;114,667
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M11;113,544
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M10;113,140
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M09;112,766
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M08;112,623
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M07;112,501
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M06;113,256
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M05;113,459
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M04;113,341
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M03;112,668
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M02;112,624
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Índice;2024M01;111,914
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M12;1,0
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M11;0,4
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M10;0,3
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M09;0,1
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M08;0,1
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M07;-0,7
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M06;-0,2
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M05;0,1
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M04;0,6
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M03;0,0
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M02;0,6
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación mensual;2024M01;-0,3
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M12;2,1
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M11;1,4
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M10;0,8
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M09;1,3
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M08;1,1
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M07;1,1
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M06;0,7
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M05;1,3
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M04;2,0
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M03;1,9
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M02;2,1
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación anual;2024M01;1,5
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M12;2,1
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M11;1,1
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M10;0,8
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M09;0,4
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M08;0,3
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M07;0,2
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M06;0,9
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M05;1,0
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M04;0,9
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M03;0,3
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M02;0,3
04 Balears, Illes;05 Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar;Variación en lo que va de año;2024M01;-0,3
04 Balears, Illes;06 Sanidad;Índice;2024M12;111,265
04 Balears, Illes;06 Sanidad;Índice;2024M11;111,221
04 Balears, Illes;06 Sanidad;Índice;2024M10;110,980
04 Balears, Illes;06 Sanidad;Índice;2024M09;110,963
04 Balears, Illes;06 Sanidad;Índice;2024M08;110,934
04 Balears, Illes;06 Sanidad;Índice;2024M07;110,590
04 Balears, Illes;06 Sanidad;Índice;2024M06;110,595
04 Balears, Illes;06 Sanidad;Índice;2024M05;110,436
04 Balears, Illes;06 Sanidad;Índice;2024M04;110,235
04 Balears, Illes;06 Sanidad;Índice;2024M03;109,593
04 Balears, Illes;06 Sanidad;Índice;2024M02;109,247
04 Balears, Illes;06 Sanidad;Índice;2024M01;108,883
04 Balears, Illes;06 Sanidad;Variación mensual;2024M12;0,0
04 Balears, Illes;06 Sanidad;Variación mensual;2024M11;0,2
04 Balears, Illes;06 Sanidad;Variación mensual;2024M10;0,0
04 Balears, Illes;06 Sanidad;Variación mensual;2024M09;0,0
04 Balears, Illes;06 Sanidad;Variación mensual;2024M08;0,3
04 Balears, Illes;06 Sanidad;Variación mensual;2024M07;0,0
04 Balears, Illes;06 Sanidad;Variación mensual;2024M06;0,1
04 Balears, Illes;06 Sanidad;Variación mensual;2024M05;0,2
04 Balears, Illes;06 Sanidad;Variación mensual;2024M04;0,6
04 Balears, Illes;06 Sanidad;Variación mensual;2024M03;0,3
04 Balears, Illes;06 Sanidad;Variación mensual;2024M02;0,3
04 Balears, Illes;06 Sanidad;Variación mensual;2024M01;0,4
04 Balears, Illes;06 Sanidad;Variación anual;2024M12;2,6
04 Balears, Illes;06 Sanidad;Variación anual;2024M11;2,7
04 Balears, Illes;06 Sanidad;Variación anual;2024M10;2,5
04 Balears, Illes;06 Sanidad;Variación anual;2024M09;2,4
04 Balears, Illes;06 Sanidad;Variación anual;2024M08;3,2
04 Balears, Illes;06 Sanidad;Variación anual;2024M07;3,0
04 Balears, Illes;06 Sanidad;Variación anual;2024M06;3,3
04 Balears, Illes;06 Sanidad;Variación anual;2024M05;3,3
04 Balears, Illes;06 Sanidad;Variación anual;2024M04;3,2
04 Balears, Illes;06 Sanidad;Variación anual;2024M03;2,9
04 Balears, Illes;06 Sanidad;Variación anual;2024M02;3,5
04 Balears, Illes;06 Sanidad;Variación anual;2024M01;4,5
04 Balears, Illes;06 Sanidad;Variación en lo que va de año;2024M12;2,6
04 Balears, Illes;06 Sanidad;Variación en lo que va de año;2024M11;2,5
04 Balears, Illes;06 Sanidad;Variación en lo que va de año;2024M10;2,3
04 Balears, Illes;06 Sanidad;Variación en lo que va de año;2024M09;2,3
04 Balears, Illes;06 Sanidad;Variación en lo que va de año;2024M08;2,3
04 Balears, Illes;06 Sanidad;Variación en lo que va de año;2024M07;2,0
04 Balears, Illes;06 Sanidad;Variación en lo que va de año;2024M06;2,0
04 Balears, Illes;06 Sanidad;Variación en lo que va de año;2024M05;1,8
04 Balears, Illes;06 Sanidad;Variación en lo que va de año;2024M04;1,6
04 Balears, Illes;06 Sanidad;Variación en lo que va de año;2024M03;1,0
04 Balears, Illes;06 Sanidad;Variación en lo que va de año;2024M02;0,7
04 Balears, Illes;06 Sanidad;Variación en lo que va de año;2024M01;0,4
04 Balears, Illes;07 Transporte;Índice;2024M12;113,841
04 Balears, Illes;07 Transporte;Índice;2024M11;113,431
04 Balears, Illes;07 Transporte;Índice;2024M10;112,802
04 Balears, Illes;07 Transporte;Índice;2024M09;112,935
04 Balears, Illes;07 Transporte;Índice;2024M08;115,246
04 Balears, Illes;07 Transporte;Índice;2024M07;115,420
04 Balears, Illes;07 Transporte;Índice;2024M06;114,928
04 Balears, Illes;07 Transporte;Índice;2024M05;115,054
04 Balears, Illes;07 Transporte;Índice;2024M04;115,467
04 Balears, Illes;07 Transporte;Índice;2024M03;114,797
04 Balears, Illes;07 Transporte;Índice;2024M02;113,776
04 Balears, Illes;07 Transporte;Índice;2024M01;111,803
04 Balears, Illes;07 Transporte;Variación mensual;2024M12;0,4
04 Balears, Illes;07 Transporte;Variación mensual;2024M11;0,6
04 Balears, Illes;07 Transporte;Variación mensual;2024M10;-0,1
04 Balears, Illes;07 Transporte;Variación mensual;2024M09;-2,0
04 Balears, Illes;07 Transporte;Variación mensual;2024M08;-0,2
04 Balears, Illes;07 Transporte;Variación mensual;2024M07;0,4
04 Balears, Illes;07 Transporte;Variación mensual;2024M06;-0,1
04 Balears, Illes;07 Transporte;Variación mensual;2024M05;-0,4
04 Balears, Illes;07 Transporte;Variación mensual;2024M04;0,6
04 Balears, Illes;07 Transporte;Variación mensual;2024M03;0,9
04 Balears, Illes;07 Transporte;Variación mensual;2024M02;1,8
04 Balears, Illes;07 Transporte;Variación mensual;2024M01;-0,5
04 Balears, Illes;07 Transporte;Variación anual;2024M12;1,3
04 Balears, Illes;07 Transporte;Variación anual;2024M11;-0,2
04 Balears, Illes;07 Transporte;Variación anual;2024M10;-2,0
04 Balears, Illes;07 Transporte;Variación anual;2024M09;-3,0
04 Balears, Illes;07 Transporte;Variación anual;2024M08;-0,4
04 Balears, Illes;07 Transporte;Variación anual;2024M07;2,7
04 Balears, Illes;07 Transporte;Variación anual;2024M06;2,9
04 Balears, Illes;07 Transporte;Variación anual;2024M05;3,8
04 Balears, Illes;07 Transporte;Variación anual;2024M04;3,3
04 Balears, Illes;07 Transporte;Variación anual;2024M03;3,4
04 Balears, Illes;07 Transporte;Variación anual;2024M02;2,5
04 Balears, Illes;07 Transporte;Variación anual;2024M01;0,5
04 Balears, Illes;07 Transporte;Variación en lo que va de año;2024M12;1,3
04 Balears, Illes;07 Transporte;Variación en lo que va de año;2024M11;1,0
04 Balears, Illes;07 Transporte;Variación en lo que va de año;2024M10;0,4
04 Balears, Illes;07 Transporte;Variación en lo que va de año;2024M09;0,5
04 Balears, Illes;07 Transporte;Variación en lo que va de año;2024M08;2,6
04 Balears, Illes;07 Transporte;Variación en lo que va de año;2024M07;2,7
04 Balears, Illes;07 Transporte;Variación en lo que va de año;2024M06;2,3
04 Balears, Illes;07 Transporte;Variación en lo que va de año;2024M05;2,4
04 Balears, Illes;07 Transporte;Variación en lo que va de año;2024M04;2,8
04 Balears, Illes;07 Transporte;Variación en lo que va de año;2024M03;2,2
